Elapsed_Time,Time_in_Community,Gender,Working,Age,Family,Hobbies,Social_Club,Political,Professional,Religious,Support_Group,Id
6.4,Medium,M,No,23,0,0,0,0,0,0,0,2250
9.16,Long,F,Yes,41,0,0,1,1,1,0,0,2251
5.7,Long,M,Yes,25,0,0,0,0,1,0,0,2252
8.32,Long,F,Yes,24,0,0,0,0,0,0,0,2253
4.58,Medium,M,Yes,20,0,0,1,0,0,1,0,2254
8.5,Long,M,No,25,1,0,0,0,1,0,1,2255
5.94,Medium,F,No,30,1,0,0,0,0,0,0,2256
4.62,Medium,F,No,26,1,1,0,0,1,1,0,2257
10.15,Medium,M,Yes,23,0,0,0,0,0,0,0,2258
4.2,Short,F,Yes,38,1,0,0,1,1,0,0,2259
6.53,Medium,F,No,26,0,1,1,0,0,0,0,2260
8.66,Medium,M,No,31,1,0,0,0,1,1,0,2261
7.08,Long,F,Yes,36,1,1,0,0,0,1,0,2262
7.88,Medium,F,Yes,53,0,1,1,0,1,0,1,2263
8.03,Long,F,No,39,1,1,1,0,0,1,0,2264
7.59,Medium,F,No,38,1,0,1,1,1,0,0,2265
8.99,Medium,M,Yes,28,0,0,0,0,0,0,0,2266
6.32,Short,F,No,33,0,0,0,0,0,0,0,2267
6.43,Short,F,Yes,52,0,0,0,0,0,0,0,2268
7.32,Long,M,No,21,0,0,0,0,1,0,0,2269
9.31,Short,M,No,39,0,1,1,1,0,1,0,2270
4.35,Medium,M,Yes,29,0,1,0,0,0,1,0,2271
6.89,Medium,F,No,31,0,0,0,0,0,0,0,2272
7.52,Long,F,No,53,0,1,0,1,1,1,1,2273
6.09,Medium,M,No,52,0,0,0,0,0,0,0,2274
6.3,Medium,F,Yes,41,0,0,0,0,0,0,0,2275
4.64,Medium,F,Yes,21,0,0,0,0,0,1,0,2276
2.4,Medium,F,No,53,0,0,1,0,0,1,0,2277
8.06,Short,F,Yes,39,1,1,0,0,0,1,0,2278
7.7,Long,M,No,36,0,0,0,1,0,0,1,2279
2.6,Medium,F,No,38,0,1,1,0,0,1,0,2280
7,Long,F,No,50,1,1,0,0,0,1,0,2281
5.85,Long,F,Yes,55,0,1,1,1,1,1,1,2282
8.52,Medium,F,No,20,1,0,1,1,0,1,0,2283
6.13,Long,M,No,34,1,1,0,0,0,1,0,2284
4.05,Short,M,No,40,0,1,1,0,0,1,0,2285
8.63,Long,M,No,36,1,0,1,0,1,1,1,2286
3.64,Long,M,Yes,47,0,0,0,0,0,0,0,2287
8.1,Medium,M,No,24,1,1,1,0,0,1,1,2288
3.61,Medium,M,No,46,0,0,0,1,0,0,0,2289
8.98,Medium,M,No,35,0,1,0,0,0,1,0,2290
6.89,Medium,M,No,35,0,0,0,0,0,0,0,2291
4.46,Medium,F,Yes,36,0,0,0,0,0,1,0,2292
3.26,Long,M,No,28,1,0,0,0,1,1,0,2293
7.23,Short,F,Yes,25,0,0,0,0,0,0,0,2294
5.8,Medium,F,No,25,0,0,0,0,0,1,0,2295
7.49,Long,F,No,42,0,0,0,0,1,1,0,2296
7.39,Long,M,No,39,1,1,0,0,0,1,0,2297
8.19,Short,F,Yes,28,0,0,0,0,0,0,1,2298
8.2,Medium,F,No,23,1,0,0,1,1,0,1,2299
2.13,Medium,F,No,55,1,0,0,0,1,0,0,2300
2.34,Long,F,Yes,27,0,0,0,0,0,0,0,2301
7.48,Long,F,Yes,29,0,0,0,0,0,1,0,2302
7.08,Short,F,No,54,1,1,1,0,1,1,0,2303
5.63,Long,M,Yes,24,0,1,0,0,0,0,0,2304
4.8,Short,F,No,43,0,0,0,0,1,0,0,2305
2.32,Medium,F,No,18,0,0,0,0,1,0,0,2306
10.05,Long,M,Yes,19,0,0,0,0,0,0,0,2307
7.62,Medium,F,No,52,0,0,0,1,1,1,0,2308
2.31,Short,F,No,22,1,1,1,0,0,1,0,2309
6.98,Medium,F,No,52,0,0,0,0,0,0,0,2310
7.57,Short,F,Yes,44,1,1,1,0,0,1,1,2311
3.77,Medium,M,No,30,0,0,0,0,0,0,0,2312
7.21,Medium,F,Yes,30,0,0,0,0,1,0,0,2313
7.54,Long,F,Yes,19,0,0,0,0,1,0,0,2314
8.87,Long,F,No,34,1,0,1,0,0,1,0,2315
7.06,Short,M,No,38,0,0,0,0,0,0,0,2316
7.23,Short,F,No,20,1,0,0,0,0,0,0,2317
6.44,Short,M,No,36,1,0,0,0,1,0,0,2318
7.3,Long,M,Yes,52,0,0,0,0,0,0,1,2319
2.75,Long,M,No,48,1,1,1,0,0,1,0,2320
6.82,Long,F,Yes,42,1,0,1,0,1,0,0,2321
9.18,Long,F,Yes,47,0,0,0,0,0,1,0,2322
2.92,Medium,M,No,50,1,0,0,0,0,1,0,2323
3.19,Long,M,No,45,1,1,0,0,1,1,1,2324
2.67,Medium,F,Yes,56,1,0,0,0,0,1,0,2325
9.36,Long,F,Yes,50,0,0,0,0,0,0,0,2326
9.48,Short,M,No,36,1,0,0,1,1,1,0,2327
6.14,Long,M,No,32,0,0,0,0,1,0,0,2328
7.85,Medium,F,Yes,32,0,0,0,0,0,0,1,2329
3.08,Short,F,No,37,1,0,0,0,1,0,0,2330
4.83,Medium,M,No,25,0,0,0,0,0,0,0,2331
6.58,Medium,M,No,52,0,0,0,0,0,1,0,2332
9.23,Long,F,No,30,1,0,1,1,1,1,0,2333
4.74,Short,M,Yes,52,1,1,0,1,1,1,0,2334
3.19,Medium,M,No,33,0,0,0,0,1,0,0,2335
4.33,Medium,M,Yes,39,1,1,1,0,0,1,1,2336
8.64,Medium,F,Yes,51,1,0,0,0,1,0,0,2337
7.11,Medium,F,Yes,29,0,0,0,1,0,0,1,2338
3.45,Short,F,No,54,0,0,0,0,1,0,0,2339
5.46,Medium,M,Yes,29,1,1,0,0,0,1,1,2340
4.01,Long,F,Yes,44,0,0,0,0,0,1,0,2341
2.03,Short,F,Yes,29,1,0,0,0,0,0,1,2342
6.97,Medium,F,No,39,0,0,0,0,0,0,1,2343
6.7,Short,M,No,19,1,0,0,0,1,0,1,2344
3.16,Long,F,Yes,21,1,0,1,0,0,1,0,2345
9.42,Long,F,Yes,34,0,0,0,0,0,0,0,2346
6.06,Long,F,No,47,0,0,0,0,1,0,0,2347
2.89,Medium,M,Yes,28,0,0,0,0,0,1,0,2348
8.62,Medium,M,No,34,0,0,0,0,0,1,0,2349
6.59,Medium,M,No,23,0,1,0,0,0,1,0,2350
7.41,Long,M,Yes,50,0,0,0,0,1,0,0,2351
9.93,Long,M,Yes,25,0,0,1,0,1,0,1,2352
7.61,Short,M,Yes,43,0,0,0,0,0,0,1,2353
4.2,Long,M,Yes,44,0,1,0,1,1,1,1,2354
10.04,Long,M,Yes,26,1,1,1,0,0,1,1,2355
7.05,Medium,M,Yes,30,0,0,0,1,1,0,1,2356
6.24,Long,F,Yes,29,1,1,1,0,0,1,0,2357
5.6,Short,F,No,42,0,0,0,1,1,0,1,2358
4.28,Medium,M,Yes,52,0,0,0,0,0,0,0,2359
8.85,Long,M,Yes,30,1,0,1,0,0,0,0,2360
7.05,Long,F,No,53,1,1,0,0,0,0,0,2361
6.66,Long,F,Yes,50,0,1,0,0,0,1,0,2362
5.49,Medium,M,Yes,20,1,0,0,0,0,0,0,2363
8.93,Long,F,Yes,42,1,1,1,0,0,1,0,2364
4.41,Medium,M,Yes,50,0,1,0,0,1,0,0,2365
5.79,Medium,F,No,29,0,1,0,0,0,1,1,2366
3.03,Medium,F,Yes,26,1,1,1,0,1,0,1,2367
2.28,Medium,M,No,31,0,0,0,0,0,0,0,2368
6.53,Long,M,No,45,0,1,0,0,0,1,0,2369
2.11,Long,F,No,31,0,0,1,0,1,0,0,2370
7.32,Short,F,Yes,28,0,1,0,0,0,1,0,2371
6.59,Long,F,No,24,0,0,0,0,0,1,0,2372
6.94,Long,F,Yes,47,1,0,0,0,1,0,0,2373
4.16,Medium,F,No,43,0,0,0,0,0,0,0,2374
3.27,Long,M,Yes,26,0,0,0,0,1,0,0,2375
8.28,Long,F,Yes,45,0,0,0,0,0,0,0,2376
2.52,Long,F,No,21,1,0,1,0,0,1,0,2377
6.41,Medium,F,No,30,0,0,0,1,0,0,0,2378
2.99,Medium,F,Yes,26,1,1,1,0,0,1,0,2379
2.54,Long,F,No,32,1,0,0,0,0,1,0,2380
7.51,Long,F,No,22,0,0,0,0,0,0,1,2381
3.34,Short,M,No,17,0,0,0,0,0,0,0,2382
2.82,Medium,M,Yes,42,1,0,0,0,1,0,0,2383
4.92,Medium,F,Yes,30,0,0,0,0,0,0,0,2384
2.86,Short,F,No,47,1,1,1,0,0,1,0,2385
3.5,Long,F,No,43,0,0,0,0,0,0,1,2386
9.18,Medium,M,No,56,0,0,0,0,0,1,0,2387
5.89,Medium,F,Yes,54,0,0,0,0,0,0,1,2388
7.85,Short,M,Yes,34,0,0,0,0,0,0,0,2389
3.31,Long,M,No,40,1,0,0,0,0,1,1,2390
4.3,Short,M,Yes,34,0,0,0,0,1,0,1,2391
8.84,Medium,F,No,33,0,0,0,0,0,0,0,2392
3.24,Long,M,Yes,56,0,1,0,0,0,1,1,2393
3.25,Long,F,Yes,43,1,0,0,0,1,0,0,2394
4.56,Long,M,Yes,46,1,1,0,0,1,1,0,2395
6.86,Medium,F,Yes,25,0,1,0,0,0,0,0,2396
3.68,Medium,F,No,32,0,0,0,0,0,0,0,2397
9.29,Medium,M,No,43,0,0,0,0,1,0,0,2398
6.18,Medium,F,Yes,25,1,0,0,1,1,0,0,2399
4.76,Medium,F,Yes,52,1,0,1,0,1,0,0,2400
3.07,Short,F,No,57,1,0,0,0,0,0,0,2401
3.14,Medium,F,No,25,1,1,0,0,1,0,0,2402
5.7,Long,F,No,31,0,0,0,0,0,1,0,2403
9.37,Short,M,Yes,26,1,0,0,0,1,0,0,2404
5.49,Long,F,Yes,22,0,0,0,0,0,0,0,2405
6.26,Short,F,Yes,21,0,1,0,0,1,1,0,2406
8.44,Medium,F,No,53,0,0,0,0,1,0,1,2407
2.77,Medium,M,Yes,49,1,0,1,1,1,1,0,2408
4.42,Long,F,No,50,1,0,0,0,1,1,1,2409
8.22,Long,M,Yes,43,1,0,0,0,0,0,0,2410
9.19,Long,M,No,40,1,1,1,0,0,1,0,2411
2.8,Medium,F,Yes,52,0,0,0,0,0,1,0,2412
6.45,Long,M,No,20,0,0,0,0,0,0,1,2413
3.43,Long,F,No,19,0,0,0,0,0,1,0,2414
4.53,Medium,F,No,48,0,1,1,0,0,1,0,2415
2.68,Short,M,Yes,24,1,0,1,0,1,0,0,2416
2.37,Medium,F,No,22,0,0,0,0,0,0,0,2417
7.6,Medium,F,Yes,37,0,0,0,0,1,0,0,2418
7.99,Long,M,No,52,0,0,0,0,0,0,0,2419
6.65,Medium,F,Yes,45,1,1,0,0,0,1,0,2420
5.62,Long,F,No,22,0,1,1,0,0,1,0,2421
3.72,Medium,M,No,29,0,0,0,0,0,0,0,2422
4.83,Medium,F,Yes,38,1,0,0,0,0,0,0,2423
2.19,Long,M,Yes,36,0,0,0,0,0,0,0,2424
6.01,Medium,M,Yes,36,1,1,1,0,1,1,0,2425
4.49,Short,M,Yes,24,0,0,0,0,0,0,0,2426
7.26,Long,M,Yes,20,0,1,0,0,0,0,0,2427
9.8,Medium,M,No,29,0,1,0,0,0,1,1,2428
6.11,Short,F,No,38,0,0,0,1,0,0,1,2429
7.51,Long,M,Yes,25,0,0,0,0,0,0,1,2430
6.05,Long,F,No,50,0,1,0,0,1,1,0,2431
2.2,Short,M,Yes,53,1,0,0,0,0,0,0,2432
9.94,Long,F,No,21,0,1,0,0,0,1,0,2433
8.86,Long,F,No,45,1,1,0,0,0,0,0,2434
2.65,Long,F,No,32,0,0,0,0,0,0,0,2435
8.95,Short,F,No,33,1,0,0,0,0,0,0,2436
2.12,Medium,M,Yes,51,0,1,1,0,0,1,0,2437
2.44,Long,F,Yes,43,0,0,0,0,0,0,0,2438
3.58,Medium,M,Yes,41,0,1,0,0,0,1,0,2439
4.53,Medium,M,No,45,0,0,0,0,1,0,0,2440
4.52,Long,M,Yes,22,0,1,0,0,1,1,0,2441
5.86,Medium,M,Yes,50,0,1,0,0,0,0,0,2442
2.57,Medium,M,Yes,51,1,1,0,0,1,1,1,2443
7,Long,M,Yes,30,0,0,0,0,0,0,0,2444
3.39,Long,F,No,49,1,0,0,0,1,0,0,2445
3.89,Long,M,Yes,31,0,0,0,1,1,0,0,2446
8.37,Long,F,No,22,0,1,0,0,0,1,0,2447
6.25,Long,M,No,33,0,0,0,0,0,0,0,2448
8.69,Medium,F,Yes,34,0,1,1,0,0,0,0,2449
7.08,Long,F,No,26,0,1,0,0,0,0,0,2450
4.77,Short,M,No,28,1,1,1,0,0,1,0,2451
7.59,Short,F,No,50,0,0,0,0,0,1,0,2452
6.13,Short,M,Yes,42,0,1,1,0,0,1,1,2453
4.46,Medium,M,No,43,0,0,0,0,0,0,1,2454
10,Short,F,No,31,1,0,0,0,1,1,0,2455
8.05,Long,M,Yes,24,1,1,1,1,0,1,0,2456
9.62,Long,M,No,50,0,0,0,0,1,0,0,2457
8.51,Long,M,Yes,52,0,0,0,0,0,0,0,2458
3.82,Long,F,No,29,0,0,0,0,0,0,0,2459
5.51,Short,F,No,28,1,1,0,0,1,1,0,2460
7.28,Medium,F,No,19,1,0,0,0,1,0,0,2461
9.28,Medium,M,No,46,0,0,1,1,1,0,0,2462
4.22,Long,F,Yes,46,1,1,0,0,1,0,0,2463
3.44,Medium,M,No,45,1,0,0,0,0,1,0,2464
2.19,Long,M,No,24,0,1,0,0,0,0,0,2465
2.13,Short,F,No,44,1,0,0,0,0,1,0,2466
3.43,Long,F,Yes,40,1,0,0,0,0,1,1,2467
4.34,Long,F,No,53,1,1,0,0,0,1,1,2468
6.77,Short,M,No,50,1,1,1,1,0,0,1,2469
2.87,Medium,F,Yes,35,0,0,0,0,0,0,0,2470
8.14,Long,F,Yes,40,0,0,1,0,1,0,1,2471
4.11,Long,M,No,23,1,1,0,0,1,0,0,2472
10.13,Medium,F,No,29,0,0,0,0,1,1,0,2473
2.5,Long,F,Yes,49,1,1,0,0,1,1,0,2474
7.24,Long,M,No,42,1,0,1,0,0,0,0,2475
6.31,Long,M,Yes,53,1,1,0,0,0,1,0,2476
3.58,Short,F,Yes,52,0,0,0,0,0,0,0,2477
5.79,Short,M,Yes,21,1,1,0,0,1,1,0,2478
2.38,Long,M,No,20,1,1,1,0,1,1,1,2479
2.44,Short,M,No,39,1,1,1,0,0,1,0,2480
3.02,Medium,F,No,50,1,1,1,0,0,1,0,2481
7.3,Medium,F,Yes,30,0,0,0,0,0,0,0,2482
5.91,Long,M,Yes,36,0,1,0,0,0,1,0,2483
8.85,Short,F,Yes,28,0,1,0,0,1,1,0,2484
2.84,Short,M,No,48,1,1,0,0,0,1,0,2485
3.93,Long,M,Yes,44,1,1,0,0,0,1,1,2486
5.08,Long,F,Yes,26,0,0,0,0,0,0,0,2487
7.49,Short,F,No,23,1,0,0,0,0,1,0,2488
9.22,Medium,M,No,38,0,0,0,1,0,0,0,2489
2.85,Medium,M,No,49,0,0,1,0,1,0,0,2490
2.47,Medium,M,No,26,0,0,0,0,0,0,1,2491
6.94,Long,F,No,44,0,0,0,0,0,1,0,2492
3.82,Medium,F,Yes,26,0,1,1,0,0,1,0,2493
3.36,Medium,F,No,51,0,0,0,0,1,0,0,2494
8.98,Long,F,Yes,32,1,0,0,0,0,1,0,2495
3.23,Medium,F,No,29,0,0,0,0,1,0,1,2496
5,Long,M,No,56,1,0,0,0,1,0,0,2497
3.82,Short,M,Yes,24,0,1,0,0,0,1,1,2498
8.07,Long,F,Yes,48,1,1,1,0,0,0,1,2499
9.72,Medium,F,No,45,1,0,0,1,0,1,0,2500
4.3,Long,F,Yes,20,0,0,0,0,1,0,0,2501
4.22,Long,M,Yes,49,0,1,0,0,0,1,0,2502
2.2,Medium,M,Yes,31,1,1,0,0,0,1,1,2503
2.55,Long,M,No,51,1,0,0,1,0,0,0,2504
2.43,Short,M,No,45,0,0,0,0,0,1,0,2505
2.33,Long,M,Yes,27,1,0,0,0,1,0,0,2506
8.77,Long,M,No,49,1,1,1,1,0,1,0,2507
3.59,Medium,F,Yes,43,1,0,0,0,1,0,0,2508
8.69,Long,M,Yes,23,0,0,0,0,0,0,0,2509
8.9,Medium,F,Yes,42,1,1,1,0,0,1,0,2510
6.01,Medium,F,Yes,25,0,0,0,0,0,0,0,2511
5.23,Long,M,Yes,25,1,1,0,0,1,1,0,2512
3.83,Short,F,No,33,0,1,1,0,1,1,0,2513
6.79,Long,F,Yes,44,1,0,0,0,1,0,0,2514
9.45,Long,M,No,32,0,0,0,0,0,1,0,2515
3.37,Long,M,Yes,46,1,0,0,0,1,0,0,2516
3.5,Medium,F,Yes,29,0,0,0,0,0,0,0,2517
7.31,Long,M,No,25,0,0,0,0,0,0,0,2518
2.39,Long,F,No,32,1,0,0,0,0,0,0,2519
4.7,Medium,F,No,46,0,0,0,0,1,0,0,2520
3.69,Short,F,No,45,0,0,0,0,1,0,0,2521
8.62,Medium,M,Yes,32,0,0,0,0,0,0,0,2522
7.69,Short,M,No,28,0,1,0,0,0,1,0,2523
5.91,Medium,M,No,50,1,0,1,0,0,1,0,2524
5.08,Medium,F,No,26,1,0,1,0,1,1,1,2525
4.57,Long,M,No,29,1,0,0,0,0,0,0,2526
8.03,Long,M,No,18,0,0,0,0,0,0,0,2527
6.26,Long,F,Yes,51,0,0,0,0,0,0,0,2528
5.5,Long,M,No,53,1,0,1,0,0,1,0,2529
5.2,Long,F,No,26,0,0,0,0,0,0,1,2530
8.48,Long,M,No,51,0,0,0,0,0,0,0,2531
2.32,Long,M,Yes,22,1,0,0,0,0,1,0,2532
5.21,Medium,M,Yes,44,0,0,0,0,0,0,0,2533
4.99,Long,F,No,20,0,0,0,0,0,0,0,2534
8.67,Short,F,Yes,28,1,1,1,0,0,1,0,2535
9.51,Long,M,No,49,1,1,1,0,0,1,0,2536
4.39,Medium,F,No,34,0,0,0,0,1,0,0,2537
4.32,Short,M,No,54,0,0,0,0,0,0,0,2538
2.64,Long,F,Yes,35,1,0,0,0,0,0,0,2539
4.83,Short,F,No,43,1,1,0,0,0,1,0,2540
3.88,Medium,M,No,24,0,0,0,0,0,0,0,2541
9.43,Long,M,No,27,0,0,0,1,1,0,0,2542
6.16,Medium,M,No,27,0,0,0,0,0,1,0,2543
3.76,Medium,M,Yes,33,0,0,0,1,0,0,1,2544
4.64,Short,M,Yes,47,0,0,0,0,1,0,0,2545
4.36,Long,F,No,26,0,0,0,0,1,0,0,2546
9.64,Long,M,No,29,0,1,0,1,1,1,1,2547
5.17,Long,M,Yes,47,0,0,0,0,0,0,0,2548
6.86,Short,F,No,41,0,0,0,0,0,1,1,2549
6.77,Medium,M,Yes,31,1,1,1,0,0,1,0,2550
6.03,Medium,M,No,40,0,0,0,0,0,0,0,2551
2.39,Medium,M,No,21,0,0,0,0,0,0,0,2552
6.1,Long,M,Yes,30,0,0,0,0,0,0,0,2553
7.4,Long,F,No,42,1,0,0,0,0,1,0,2554
9.66,Long,M,Yes,29,0,1,0,0,1,1,0,2555
4.05,Short,M,No,30,0,0,0,0,1,0,0,2556
9.76,Long,F,Yes,23,0,0,0,0,1,0,0,2557
9.85,Short,F,No,25,0,0,0,1,1,0,0,2558
9.88,Long,M,Yes,23,0,1,0,0,1,1,0,2559
7.09,Long,M,No,42,1,1,0,0,0,1,1,2560
3.17,Medium,F,No,23,0,0,0,0,0,1,0,2561
8.84,Long,M,Yes,30,0,0,0,0,0,0,0,2562
3.73,Short,M,Yes,38,0,0,0,0,0,0,0,2563
2.78,Short,F,No,42,0,0,0,0,1,1,0,2564
4.51,Long,F,No,51,1,1,0,0,0,1,0,2565
3.48,Short,M,No,28,0,0,0,0,0,0,0,2566
5.84,Long,F,No,40,0,0,0,0,1,0,1,2567
5.23,Long,M,Yes,25,1,0,1,0,0,1,0,2568
2.33,Medium,F,No,25,0,0,0,0,1,0,0,2569
8.26,Medium,M,Yes,29,0,0,0,0,1,0,0,2570
3.87,Medium,M,Yes,34,1,1,1,0,1,1,0,2571
3.2,Short,F,Yes,31,1,0,0,0,0,0,1,2572
8.38,Long,F,Yes,23,1,1,1,0,0,1,0,2573
5.71,Medium,F,No,41,1,0,1,0,0,0,0,2574
8.56,Short,M,Yes,43,0,0,0,0,0,0,0,2575
8.76,Long,F,No,20,0,0,0,0,0,0,0,2576
8.9,Medium,F,Yes,29,0,1,0,0,0,1,0,2577
5.65,Long,F,No,30,0,0,0,0,1,1,0,2578
9.84,Short,M,No,43,0,0,0,0,0,0,0,2579
7.66,Long,M,Yes,26,0,1,0,0,1,1,0,2580
9.39,Long,F,No,42,1,0,0,0,1,0,0,2581
8.67,Long,M,Yes,21,0,0,0,0,1,1,0,2582
4.33,Medium,M,Yes,25,0,1,1,0,1,1,0,2583
5.26,Long,F,No,57,1,0,0,0,0,1,0,2584
2.61,Medium,F,Yes,34,1,1,1,0,1,1,0,2585
9.18,Medium,F,Yes,21,1,1,1,1,1,1,1,2586
8.71,Long,F,Yes,44,1,1,1,0,1,1,0,2587
6.13,Long,M,Yes,53,1,0,1,0,0,1,0,2588
2.68,Short,M,Yes,28,0,0,0,0,0,0,0,2589
7.53,Long,F,Yes,38,0,0,0,0,0,0,0,2590
3,Long,M,Yes,50,1,0,0,0,0,0,0,2591
6.43,Long,M,Yes,34,0,0,0,0,0,0,0,2592
6.45,Long,F,Yes,53,0,0,0,0,0,0,0,2593
4.57,Short,F,Yes,24,0,0,0,0,0,0,0,2594
8.28,Medium,F,Yes,29,1,0,0,0,0,0,0,2595
3.57,Medium,M,Yes,34,0,1,0,0,1,1,0,2596
7.81,Long,F,Yes,35,1,0,0,0,1,0,0,2597
2.69,Long,M,No,33,0,0,0,0,0,1,0,2598
3.17,Long,F,No,21,0,0,0,1,1,0,0,2599
8.7,Medium,M,No,31,0,0,0,0,1,0,0,2600
4.38,Medium,M,No,30,1,1,1,0,0,1,0,2601
5.32,Long,M,Yes,35,1,0,0,0,1,0,0,2602
3.84,Long,F,Yes,31,0,0,0,0,1,0,1,2603
3.47,Long,M,Yes,41,0,0,0,0,0,0,0,2604
9.45,Medium,M,No,47,0,1,0,0,1,1,1,2605
4.19,Long,F,Yes,34,1,1,0,0,0,0,1,2606
4.65,Long,F,Yes,28,0,0,0,0,0,0,0,2607
7.53,Short,M,No,45,1,0,0,0,0,0,0,2608
7.2,Long,F,Yes,46,0,0,1,1,1,1,1,2609
4.58,Short,M,No,37,0,0,0,0,1,0,0,2610
8.84,Medium,M,No,48,0,0,0,0,1,1,0,2611
6.88,Long,M,No,44,1,1,1,0,0,1,0,2612
5.3,Medium,M,No,26,0,0,0,0,0,0,0,2613
3.52,Short,F,No,21,1,1,0,1,1,1,1,2614
9.32,Long,F,Yes,49,0,0,0,1,0,0,0,2615
3.23,Medium,M,Yes,38,0,0,0,0,0,0,1,2616
5.73,Long,M,Yes,20,0,1,0,0,0,1,0,2617
5.61,Long,F,No,50,1,0,0,0,0,1,0,2618
7.49,Medium,F,No,27,0,0,0,0,1,0,0,2619
5.38,Medium,F,Yes,31,1,0,0,0,1,0,0,2620
7.25,Medium,F,Yes,33,1,1,0,0,0,0,0,2621
5.55,Long,F,No,43,1,1,0,0,1,1,0,2622
8.31,Medium,M,Yes,40,1,0,0,0,1,1,0,2623
6.2,Short,F,No,42,0,0,0,0,1,0,0,2624
9.32,Medium,M,Yes,51,0,1,1,1,0,1,0,2625
4.12,Short,F,Yes,36,0,0,0,0,0,0,0,2626
4.69,Medium,M,No,21,1,0,0,0,0,0,0,2627
9.5,Medium,F,No,43,0,0,0,0,0,1,0,2628
4.58,Long,M,No,18,0,0,0,0,0,0,0,2629
7.78,Medium,M,Yes,35,1,0,0,0,1,0,0,2630
8.74,Medium,M,Yes,26,1,0,0,0,1,0,0,2631
9.8,Medium,F,No,50,0,0,0,0,1,0,0,2632
5.07,Long,M,Yes,30,1,0,0,0,0,0,0,2633
4.62,Long,F,Yes,52,1,0,0,0,0,0,0,2634
8.72,Long,F,Yes,31,0,0,0,0,0,1,0,2635
5.46,Short,F,Yes,29,0,0,0,0,0,0,0,2636
7.16,Long,M,No,46,0,0,0,0,0,1,0,2637
9.25,Long,F,No,22,0,0,1,0,0,0,0,2638
3.11,Long,M,Yes,27,1,0,1,0,0,1,0,2639
5.64,Long,M,Yes,42,1,1,1,0,1,1,0,2640
3.48,Medium,M,No,41,0,0,0,1,1,0,0,2641
5.75,Medium,M,Yes,51,0,0,0,0,1,0,0,2642
8.34,Long,M,Yes,46,0,0,0,0,1,0,0,2643
5.01,Short,M,Yes,22,1,1,1,0,1,1,1,2644
8.9,Medium,M,Yes,29,0,0,0,0,1,0,0,2645
4.39,Long,M,Yes,25,0,0,0,0,1,0,1,2646
6.08,Short,F,Yes,29,1,0,0,0,1,0,0,2647
9.48,Long,M,Yes,47,1,1,0,0,0,1,0,2648
6.55,Long,M,No,52,0,0,0,0,0,0,1,2649
4.76,Long,M,Yes,29,1,1,1,0,0,0,0,2650
7.16,Medium,F,No,38,0,0,0,0,0,0,1,2651
4.98,Medium,F,No,21,0,1,0,0,0,1,0,2652
3.95,Medium,F,No,47,0,0,0,0,0,0,0,2653
6.75,Medium,F,No,40,0,0,0,0,0,0,0,2654
4.97,Medium,M,Yes,41,0,0,0,0,1,0,0,2655
2.65,Medium,F,No,37,0,0,0,0,0,0,0,2656
3.84,Short,F,Yes,54,0,0,0,0,1,0,0,2657
4.39,Long,M,No,32,1,1,0,0,0,1,0,2658
3.97,Long,F,Yes,40,0,0,1,0,0,1,0,2659
5.41,Long,F,No,49,0,0,0,0,0,1,0,2660
8.87,Long,F,Yes,26,0,0,0,0,0,0,0,2661
8.81,Medium,M,No,24,0,0,0,1,1,0,0,2662
3.5,Short,F,No,36,0,0,0,0,0,0,0,2663
4.09,Long,M,Yes,23,0,0,0,0,0,0,0,2664
5.99,Long,F,No,50,0,0,0,0,0,0,0,2665
2.45,Short,M,Yes,42,1,0,0,0,0,0,0,2666
5.36,Long,F,Yes,22,0,0,0,0,0,0,0,2667
10.07,Medium,M,Yes,47,0,0,0,0,0,0,0,2668
10.08,Medium,F,No,34,0,0,0,0,1,0,0,2669
5.42,Long,F,No,43,0,0,0,1,1,0,0,2670
7.67,Long,F,No,34,0,0,0,0,0,0,0,2671
9.66,Medium,M,No,42,0,0,0,0,0,0,0,2672
8.05,Long,M,No,33,0,0,0,0,1,0,0,2673
9.01,Long,F,No,47,1,0,0,0,0,0,0,2674
9.64,Medium,F,Yes,25,0,0,0,1,0,0,0,2675
8.53,Long,M,No,48,1,1,0,0,0,0,1,2676
7.22,Long,F,Yes,50,0,0,0,0,1,0,0,2677
6.49,Long,M,Yes,36,0,0,0,0,0,0,0,2678
9.66,Short,M,Yes,46,0,0,0,0,0,1,0,2679
8.09,Long,F,No,32,0,1,1,0,1,1,0,2680
5.29,Short,F,No,50,0,0,0,0,0,0,0,2681
7.81,Long,F,Yes,48,0,0,0,0,1,1,0,2682
7.78,Short,F,No,29,0,0,0,0,0,0,1,2683
2.54,Long,M,Yes,47,0,0,0,0,0,0,0,2684
7.45,Long,F,No,51,1,0,1,0,0,0,0,2685
8.17,Medium,M,Yes,36,1,0,1,0,0,0,0,2686
5,Medium,F,Yes,19,0,1,1,1,0,1,0,2687
4.41,Short,M,Yes,25,1,1,0,0,0,1,0,2688
5.26,Medium,M,No,29,1,1,0,0,0,1,0,2689
5.13,Long,F,Yes,23,0,1,0,0,1,0,0,2690
5.27,Long,F,Yes,52,0,0,0,0,0,0,1,2691
6.77,Medium,M,Yes,19,0,0,0,0,0,0,0,2692
9.25,Short,F,No,49,0,0,0,0,1,0,0,2693
5.97,Short,M,Yes,19,1,0,0,0,1,0,0,2694
